"site_id","condition_class","basin","sample_date","arrivetime","crew","depth","width","cur_spd","algae_diaoms_presen","thickness_diatoms_present","macrophyte_pct","canopy","embeddedness","rock","rubble","gravel","sand","silt","clay","land_use","general_comment","field_water_qlty","habitat","lgs_habitat_bank","lgs_habitat_macrophyte","lgs_habitat_snag","lgs_habitat_substrate","bottom_type","dominant_substrate","water_clarity_driver","macro_comment","gradient","epifaunal_cover","embeddedness_pooling","velocity_depth_regime","sediment_deposition","flow_status","channel_alteration","riffle_bend_frequency","left_bank_stability","right_bank_stability","left_bank_veg","right_bank_veg","left_bank_veg_zone","right_bank_veg_zone","habitat_comment","temp","spcond","do_conc","do_pct_sat","ph","salinity","photo","photo_2","ref_field_yn","riffle_present","chl_a","site_condition_v1","site_condition_v2","site_condition_notes","microtox","pht_id_up","pht_id_dwn","hab_present","biosample","habitat_total_score","landcover_nat_pct","landcover_dev_pct","landcover_ag_pct","landcover_water_pct","landcover_agdev_pct","PC1"
"13-QKER-0.9","2",13,2018-08-28,"08:48","Lojpersberger,Lemley",0.5,5,40,10,1,10,10,0,0,0,5,25,60,10,"Residential","","Poor","Other",2,2,0,2,"Soft","Silt","Turbidity","Dominant land use Ag, not residential. Nothing to scrape for habs sample.","Low",5,5,4,10,15,10,13,8,8,7,7,4,4,"",21,440,6.25,70.2,7.22,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5364140668736,13.9103771184284,43.8533767621762,1.69983205252176,57.7637538806046,-0.842371997420046
"13-QKER-1.0","2",13,2015-08-12,"14:25","Duffy RSmith",0.3,4,0.2,NA,NA,10,75,NA,NA,NA,NA,NA,NA,NA,"AG","Very nasty site with dumpster odor. Hard bottom but no riffle. Hard to decide whether was lg or not. Good test site but will have to determine whether meets lg definition",NA,NA,2,2,2,2,"Hard","Gravel","Turb",NA,NA,15,10,10,5,20,15,13,7,8,6,7,3,4,NA,26.3,517,8.7,107,7.5,NA,"14395794810203.jpg","14395794810204.jpg","No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,40.5513765321318,13.9040564104522,43.8441075769725,1.70045948044344,57.7481639874247,-0.628861751812865
"13-RHIN-4.3","2",13,2017-07-27,"10:00","Mosher duffy",0.3,15,15,80,2,10,58,NA,NA,NA,NA,NA,NA,NA,"Forest","Tidally influenced",NA,"Adequate",2,2,2,2,"Hard","Sand","Turbidity",NA,NA,15,14,17,9,11,16,16,6,6,7,7,10,10,NA,18.8,496,8.4,90,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"15012484320027.jpg","15012484320028.jpg",0,1,144,49.5330112721417,14.7745571658615,35.5555555555556,0.136876006441224,50.3301127214171,-0.0810084096895119
"13-RIOG-0.7","2",13,2018-08-28,"09:51","Lemley,Lojpersberger",0.2,4,30,30,1,0,90,0,0,0,10,80,10,0,"Residential","","Poor","Other",2,0,2,2,"Soft","Sand",NA,"Land use Ag, not res.","Low",17,-9999,14,15,15,16,13,6,6,6,6,4,4,"",24,862,6.67,79.5,7.36,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.354735152488,42.5874799357945,17.669341894061,2.3884430176565,60.2568218298555,-0.643090852108416
"13-SPRO-9.2","2",13,2015-06-30,"16:37","RSmith;JLopsberger",25,7,30,NA,NA,0,15,NA,NA,NA,NA,NA,NA,NA,"Forest","Large cobble with moderate sediment deposit prevalent.",NA,NA,2,2,2,2,"Soft","Gravel","Turb",NA,NA,10,10,6,14,18,18,6,6,6,6,6,5,5,NA,17.45,414,11.73,119,8.04,NA,"14357777680075.jpg","14357777680076.jpg","No","No",1.74,"test","test",NA,NA,NA,NA,NA,NA,NA,63.7475507889038,12.0532123337115,23.5289264721048,0.670310405279983,35.5821388058163,-0.0516312739208442
"13-WALK_T25-1.5","2",13,2015-08-12,"12:48","Duffy RSmith",0.1,3,0.1,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,"Prison","Site is near prisons. Approached within 30 seconds about why we're here. No issues; gross site",NA,NA,2,2,0,2,"Soft","Silt",NA,NA,NA,5,5,6,10,20,12,9,10,10,10,10,7,6,NA,21.4,340,9.2,104,7.4,NA,"14395794810037.jpg","14395794810038.jpg","No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,28.73364601333,14.4161935324611,56.8501604542088,0,71.2663539866699,-0.865431607788316
"13-WBLKK-8.9","1",13,2015-06-18,"16:32","Rsmith; AJSmith; Emosher",6.75,2.5,0,NA,NA,20,53.2,NA,NA,NA,NA,NA,NA,NA,"Residential; Forest; Wetland;",NA,NA,NA,2,2,2,2,"Hard","Gravel","Turb",NA,NA,17,16,16,4,20,19,10,9,9,10,10,10,9,NA,16.98,398,5.77,59.4,6.88,NA,"Yes",NA,"No","No",8.75,"test","test",NA,NA,NA,NA,NA,NA,NA,68.7812134735947,5.06322388694081,25.6508341302731,0.504728509191372,30.7140580172139,1.14348447343518
"13-WKLEI-0.6","2",13,2018-08-27,"11:20","Lemley,Lojpersberger",0.3,5,20,10,1,0,70,0,0,0,0,10,80,10,"Residential","","Very_poor","Sand",2,0,2,2,"Soft","Silt","Turbidity","Muddy lw gradient strm","Low",5,5,5,6,12,15,7,2,2,9,8,9,6,"",22,220,5.5,65.2,7.45,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.3057193800576,6.09427147624926,12.522287752023,0.0777213916700956,18.6165592282723,0.470614522907016
"14-HURL-2.8","1",14,2015-08-12,"10:00","Duffy RSmith",0.5,5,0.1,NA,NA,10,42,NA,NA,NA,NA,NA,NA,NA,"Residential","Site is harder bottom just upstream.",NA,NA,2,2,2,2,"Hard","Sand","DOC",NA,NA,13,13,10,19,20,16,12,9,9,9,9,2,5,NA,17.4,147,9.6,100,7.3,NA,"14395794810209.jpg","14395794810210.jpg","No","Yes",NA,"ref","ref",NA,NA,NA,NA,NA,NA,NA,77.6564831540093,11.5290976203566,8.23058195240713,2.58383727322705,19.7596795727637,1.43290240566262
"14-TENR-3.7","1",14,2019-08-21,"10:02","Schnore,Lemley",0.75,12,10,80,3,20,0,NA,10,10,0,40,10,30,"Wetland","",NA,NA,2,2,2,2,"Soft","Sand","DOC","Do not access from “5th street” as per google maps. Use lake shore drive.","Low",15,14,13,18,20,20,17,10,10,10,10,10,10,"",21,108,7.53,84.5,7.26,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.5401024907639,3.69800977237516,15.9480395662019,1.81384817065904,19.6460493385771,1.94209147096203
"14-WLAK-5.8","1",14,2015-08-12,"10:53","Duffy RSmith",0.1,3,0.3,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,"Forested","Nice site flowing out of woods. Took newts out of sample.",NA,NA,2,2,2,2,"Soft","Silt",NA,NA,NA,12,11,9,10,20,18,20,10,10,10,10,2,10,NA,18.5,208,8.2,88,6.5,NA,"14395794810083.jpg","14395794810084.jpg","No","No",NA,"ref","ref",NA,NA,NA,NA,NA,NA,NA,80.8840675216708,7.72545242560957,3.78668829522989,7.60379175748974,11.5121407208395,1.86466976247411
"15-HACK-3.3","2",15,2015-08-13,"09:19","Duffy RSmith",1,10,0.1,NA,NA,0,22,NA,NA,NA,NA,NA,NA,NA,"Urban","Site is deep and turbid and looks like it's been ponded but also with riprap dumped. DO is again questionable today. Ultimate LGS site excluding an Mohawk screening sites. Ryan fell in almost underwater",NA,NA,2,2,2,2,"Soft","Silt","Turb",NA,NA,13,8,18,11,20,13,20,8,8,7,7,10,10,NA,22.9,538,5.1,56,7.3,NA,"14395794810211.jpg","14395794810212.jpg","No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,29.1156724808069,62.8451811163578,1.07931001252771,6.95983639030762,63.9244911288855,-0.0562302910065732
"15-MAWA-3.7","1",15,2015-08-13,"08:06","Duffy RSmith",0.9,6,0.05,NA,NA,0,80,NA,NA,NA,NA,NA,NA,NA,"Residential","Site is deep with good habitat and sinuous. There is a dead mammal smelling it up but otherwise good.lots of snags and undercut banks. DO is questionable",NA,NA,2,2,2,2,"Hard","Gravel","Turb",NA,NA,15,18,17,18,19,20,20,9,9,9,9,10,5,"Good site except for dead mammal",19.8,483,7.2,72,7.6,NA,"14395794810105.jpg","14395794810106.jpg","No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,69.3373002290619,30.4494352439378,0,0.213264527000342,30.4494352439378,1.37622654700863
"15-RAMA-13.7","2",15,2015-08-12,"16:09","Duffy rsmith",0.6,8,0.1,NA,NA,0,45,NA,NA,NA,NA,NA,NA,NA,"Highway","Almost would be reference except for highway salt influence which is very high. Had to hike across field. Tough walk",NA,NA,2,2,2,2,NA,"Sand","Turb",NA,NA,12,16,15,17,17,18,17,10,7,9,9,10,10,NA,23.1,1140,9.1,107,7.5,NA,"14395794810041.jpg","14395794810042.jpg","No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,50.0391462007582,44.5298335256305,3.87135322235042,1.55966705126092,48.4011867479809,0.00341507749725012
"16-AMEN_T2-1.1","2",16,2015-06-30,"13:11","RSmith; JLopsberger",70,8,20,NA,NA,10,20,NA,NA,NA,NA,NA,NA,NA,"Residential",NA,NA,NA,2,2,2,2,"Very soft","Sand",NA,NA,NA,8,10,11,13,19,18,5,9,9,8,0,7,0,NA,16.23,533,10.04,101.1,7.74,NA,"14357777680067.jpg","14357777680068.jpg","No","Yes",1.18,"test","test",NA,NA,NA,NA,NA,NA,NA,48.4612050281751,9.9913307325531,41.48244473342,0.0650195058517555,51.4737754659731,-0.622318342429895
"16-BOGH-0.3","1",16,2015-06-30,"14:32","RSmith; JLopsberger",60,3,0,NA,NA,50,10,NA,NA,NA,NA,NA,NA,NA,"Wetland","Extremely mucky. No flow. Stream winds through dense wetland. Walked upstream 30 yards from culvert on",NA,NA,2,2,2,2,"Very soft","Silt","DOC",NA,NA,17,12,15,5,19,20,13,9,9,10,10,10,10,NA,17.7,161,8.16,84.6,6.96,NA,"14357777680007.jpg","14357777680008.jpg","Yes","No",0.74,"ref","ref",NA,NA,NA,NA,NA,NA,NA,96.3792574409328,2.32177559578603,0.347754935051652,0.951212028229518,2.66953053083768,2.07000212674852
"16-SWEL-0.1","2",16,2017-07-25,"11:00","Mosher duffy",0.1,1,5,100,3,20,85,20,NA,NA,NA,NA,NA,NA,"Commercial","Low gradient, very periphytous",NA,"Adequate",2,1,0,2,"Hard","Sand","Turbidity",NA,NA,15,16,16,14,11,13,10,8,7,7,6,1,1,NA,14.4,233.6,8.2,80.4,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"15012484320039.jpg","15012484320040.jpg",0,1,125,61.6730743735914,2.33328914225109,35.9273498607981,0.0662866233594061,38.2606390030492,0.320877425329775
"16-SWMP-6.8","2",16,2017-07-25,"12:00","Mosher duffy",1,25,1,100,2,70,6,NA,NA,NA,NA,NA,NA,NA,"Residential","Suspended algae",NA,"Adequate",2,2,1,2,"Hard","Sand","Susp algae",NA,NA,18,16,14,16,16,17,15,9,8,4,6,2,2,NA,20.2,528.1,1.11,12.3,7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"15012484320041.jpg","15012484320042.jpg",0,1,143,73.753325731661,13.2535157734702,12.2215887495249,0.771569745343976,25.4751045229951,0.539037385167351
"16-WEBA-23.3","1",16,2015-06-30,"09:22","RSmith; JLopsberger",0.6,3,90,NA,NA,10,2,NA,NA,NA,NA,NA,NA,NA,"Wetlands; agricultural","Sample taken downstream of route 62 culvert. Site is downstream of a beaver dam. Good undercut banks present. Lots of woody debris",NA,NA,2,2,2,2,"Hard","Gravel",NA,NA,NA,15,16,16,8,19,16,12,9,9,9,9,9,9,NA,17.02,258,5.33,55.1,6.87,NA,"14357777680011.jpg","14357777680012.jpg","Yes","No",0.74,"test","test",NA,NA,NA,NA,NA,NA,NA,74.5549043459029,3.99756717903351,20.8227358177596,0.624792657303992,24.8203029967931,1.48466471159986
"16-WEBA_T4-1.3","2",16,2015-06-30,"12:08","RSmith; JLopsberger",0.5,1.5,140,NA,NA,10,3.5,NA,NA,NA,NA,NA,NA,NA,"Wetland; agricultural","Upstream of Downey street culvert. Spring house with green roof next to stream. Beaver activity.",NA,NA,2,2,2,2,"Hard","Gravel",NA,NA,NA,15,16,14,15,17,18,10,9,9,9,7,7,9,NA,13.75,424,10.74,103.6,7.29,NA,"14357777680073.jpg","14357777680074.jpg","No","No",0.04,"test","ref","LU rounds up to 75. Add as ref site? But 424 cond…",NA,NA,NA,NA,NA,NA,57.6663552372054,6.32201806290875,35.8351500051905,0.176476694695318,42.1571680680993,0.595587757125094
"17-BRWN-0.9","2",17,2015-06-25,"12:01","Duffy mosher RSmith",0.3,15,20,NA,NA,20,95,NA,NA,NA,NA,NA,NA,NA,"Residential","Down stream is actually GREAT low gradient habitat. Possibly a good reference site. Good mix of over head vegetation; macrophytes; and banks",NA,NA,NA,NA,NA,NA,"Hard","Gravel",NA,NA,NA,19,18,17,18,20,13,12,8,5,10,10,9,2,NA,16.98,288,11.6,120,6.01,NA,"14355859100017.jpg",NA,"No","Yes",NA,"test","test","Noted as possible ref site, but VERY low natural LU. Most of LU is probably low density dev. Use different ref site citeria for LI sites??",NA,NA,NA,NA,NA,NA,1.09176470588235,98.9082352941176,0,0,98.9082352941176,-0.128884970836905
"17-BVDC-0.4","2",17,2015-06-25,"14:21","Duffy; Mosher RSmith",0.05,1.75,70,NA,NA,30,78,NA,NA,NA,NA,NA,NA,NA,"Residential forest","Eels and minnows; ponded upstream of site",NA,NA,2,2,2,2,"Hard","Gravel",NA,NA,NA,16,15,4,10,13,15,11,8,7,5,10,7,5,NA,17.38,275,11.62,121,6.12,NA,"14355859100013.jpg",NA,"No","Yes",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,45.4368588609834,52.9359745313053,1.62716660771135,0,54.5631411390167,0.394917291049171
"17-CARL-0.8","2",17,2015-06-25,"08:49","Duffy; Mosher; RSmith",0.5,4,0.7,NA,NA,10,61,NA,NA,NA,NA,NA,NA,NA,"Recreation","Mayflies and signs for brook trout. Slope indicated opposite flow; even though this is not the case.",NA,NA,2,2,0,2,"Hard","Gravel",NA,NA,NA,12,13,15,19,15,10,4,8,10,6,4,4,3,NA,21.39,240,9.55,108.3,6.7,NA,"14355859100002.jpg",NA,"Yes","Yes",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,11.8696780358029,87.655384961265,0.25198827177263,0.222948731159427,87.9073732330376,-0.632481900453031
"17-CARM-12.9","2",17,2015-06-26,"09:55","Duffy mosher RSmith",0.4,10,0.1,NA,NA,70,87,NA,NA,NA,NA,NA,NA,NA,"Forest","Very swampy but has distinct flow",NA,NA,2,2,2,2,"Soft","Silt","DOC",NA,NA,20,14,14,10,20,19,14,9,9,10,8,10,10,"Very swampy with distinct flow",15.8,218,7.8,78,4.55,NA,"14355859100014.jpg",NA,"No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,25.6637536846272,72.0494338954451,1.96496088826856,0.32185153165915,74.0143947837137,0.959242303863296
"17-CARM-9.0","2",17,2015-06-26,"09:05","Duffy; Mosher; RSmith",0.6,10,30,NA,NA,80,20,NA,NA,NA,NA,NA,NA,NA,"Forest","Perlid exuviae on bridge; stream dammed directly underneath railroad bridge; Ryan got stung by a shiny green buggy",NA,NA,2,2,1,2,"Hard","Sand","DOC",NA,NA,14,18,14,16,20,14,12,10,10,10,10,10,10,NA,20.5,202,7.3,81,6.5,NA,"14355859100012.jpg",NA,"Yes","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,28.7543384205772,68.8209004897067,2.07483478343555,0.349926306280607,70.8957352731423,0.294992469158498
"17-EMED-0.4","3",17,2018-09-12,"15:12","Lojpersberger,Woltmann",0.4,7,30,10,1,60,50,10,0,0,40,50,10,0,"Commercial","","Poor","Sand",2,2,2,2,"Soft","Sand","Turbidity","Carp swimming in Area.  Low grDient urban stream","Low",13,5,5,9,12,4,6,8,8,5,5,1,1,"",20,619,6,68,6.22,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1337061514997,88.2441232720846,0.555595903841964,0.0665746725736558,88.7997191759266,-1.87708727336042
"17-GREN-0.8","2",17,2015-06-25,"11:07","Duffy; Mosher RSmith",0.1,1.5,0.2,NA,NA,10,100,NA,NA,NA,NA,NA,NA,NA,"Residential forestry","Oligochaets;mud flat downstream and impoundment upstream",NA,NA,2,2,2,2,"Soft","Sand",NA,NA,NA,10,6,6,11,18,14,4,10,10,10,10,10,10,NA,15.8,230,8.5,86,5.9,NA,"14355859100018.jpg",NA,"No","Yes",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,1.16860583792611,98.8313941620739,0,0,98.8313941620739,-0.517777685746185
"17-MASS-1.2","2",17,2015-06-24,"17:53","Duffy mosher RSmith",0.5,10,0.2,NA,NA,60,20,NA,NA,NA,NA,NA,NA,NA,"Urban park","Site has historic riffle upstream; sow bugs; red midge; site flows out of pond upstream and into another right here",NA,NA,2,2,1,2,"Hard","Gravel",NA,NA,NA,16,0,8,10,20,15,15,10,10,10,10,10,10,"Park site",22,388,9.2,106,6.2,NA,"14355859100022.jpg",NA,"No","Yes",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,12.8871686314801,86.5282587708032,0.494229559887691,0.0903430378289328,87.0224883306909,-0.512336283150687
"17-MBUR-2.1","3",17,2015-06-24,"16:13","Duffy RSmith mosher",0.2,2.5,0.05,NA,NA,10,36,NA,NA,NA,NA,NA,NA,NA,"Urban","First site of the day on Long Island. Horrible trip and will not be coming back until 2023. Good low gradient site finally. Lots ofSow bugs and some beetles",NA,NA,2,2,2,2,"Hard","Sand","Susp Algae",NA,NA,8,14,7,12,18,17,18,7,7,4,4,10,10,"All knotweed but good riparian",19.5,573,7.4,81,6.6,NA,"14355859100008.jpg",NA,"No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,0.264324030164036,99.6268366632978,0,0.108839306538133,99.6268366632978,-1.03591618606959
"17-MIAN-14.2","1",17,2018-09-12,"08:58","Duffy,Schnore",1,5,40,100,1,30,20,NA,0,0,0,30,70,0,"Residential","",NA,NA,-9999,-9999,-9999,-9999,"Very_soft","Silt","Turbidity","Some green floating stuff and film, possible hab","Low",12,12,10,15,19,13,19,9,9,10,9,10,5,"",18,456,8.35,88.6,7.21,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.6989966555184,19.3946488294314,2.7257525083612,1.18060200668896,22.1204013377926,1.11845013294092
"17-MUDL-1.4","2",17,2015-06-25,"13:35","Duffy RSmith",0.2,8,0.5,NA,NA,20,65,NA,NA,NA,NA,NA,NA,NA,"Forest","Good sandy site. Elizabeth taking short nap to recover from last night. Having a rough day. Site previously sampled but saw no evidence of riffle",NA,NA,NA,NA,NA,NA,"Soft","Sand",NA,NA,NA,14,10,10,18,18,16,18,8,8,9,9,8,8,"Another sandy LI site",16.1,320,12.7,128,6.06,NA,"14355859100016.jpg",NA,"No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,14.5000399010454,84.0395818370441,1.46037826191046,0,85.4999600989546,0.0611654155219074
"17-NISS-4.7","2",17,2015-06-26,"11:27","Duffy Mosher RSmith",0.4,25,70,NA,NA,10,3,NA,NA,NA,NA,NA,NA,NA,"Recreation","Very wide shallow river; very different than other Long Island sites. Eels and zygoptera",NA,NA,1,2,2,2,"Hard","Gravel","DOC",NA,NA,10,13,13,15,18,14,10,5,8,6,5,2,3,NA,21.9,179,9.5,108,6.8,NA,"14355859100020.jpg",NA,"No","Yes",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,12.9885170765364,86.0689468237149,0.258735399931004,0.683800699817653,86.3276822236459,-0.58878218049135
"17-NISS_E-2.6","2",17,2015-06-26,"10:49","Duffy Mosher RSmith",0.2,3,70,NA,NA,0,80,NA,NA,NA,NA,NA,NA,NA,"Residential forest",NA,NA,NA,2,0,2,2,"Soft","Sand","DOC",NA,NA,7,7,11,9,14,15,12,9,7,8,8,5,8,NA,15.8,522,6.7,68,5.98,NA,"14355859100007.jpg",NA,"No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,9.1326759300762,89.9876736889287,0.812415956969969,0.0672344240251009,90.8000896458987,-0.729032130439167
"17-OROW-0.6","3",17,2018-09-12,"10:01","Lojpersberger,Woltmann",0.3,4,25,10,1,60,50,0,0,0,5,85,10,0,"Residential","","Poor","Sand",2,2,2,2,"Soft","Silt","Turbidity","Low gradient stream in weed choked areA next to car lot and residences","Low",16,13,10,14,17,10,8,8,8,9,6,5,3,"",16,353,6.2,63,5.95,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49170924083535,97.5082907591647,0,0,97.5082907591647,-0.961511723442564
"17-PECN-8.9","1",17,2015-06-25,"16:39","Duffy Mosher RSmith",0.5,10,20,NA,NA,10,5,NA,NA,NA,NA,NA,NA,NA,"Recreation forest",NA,NA,NA,2,2,2,2,"Soft","Sand","DOC",NA,NA,19,16,19,12,18,17,18,10,8,10,10,10,10,NA,25.28,63,12.48,151,6.11,NA,"14355859100015.jpg",NA,"No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,58.5471457969049,32.5756224054051,8.04160867858545,0.835623119104545,40.6172310839905,1.95454458747616
"17-PENA-1.4","3",17,2018-09-12,"10:54","Lojpersberger,Woltmann",0.3,4,25,10,1,70,70,0,0,0,5,85,10,0,"Commercial","",NA,"Sand",2,2,2,2,"Soft","Sand","Turbidity","Sand swampy drainage near tidal zone but still fresh.   Next to active industrial","Low",14,12,8,8,16,10,11,9,10,7,5,4,2,"",18,536,5.2,55,6.18,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966887417218543,99.0331125827815,0,0,99.0331125827815,-1.52805509816422
"17-SAMP-2.1","2",17,2015-06-25,"09:56","RSmith; Duffy; Mosher",0.1,6,20,NA,NA,10,85,NA,NA,NA,NA,NA,NA,NA,"Residential; forest","Over hanging vegetation limited.  Difficult to find good sample spots in stream. Lots of mucky areas present; red midges present; sow bugs back swimmers",NA,NA,2,2,2,2,"Soft","Sand",NA,NA,NA,4,7,6,7,14,13,12,8,6,8,5,7,2,"Definite site habitat issues here",15.93,262,9.13,93.4,6.04,NA,"14355859100021.jpg",NA,"No","No",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,13.9914796551608,85.8055751232766,0.0905705947469055,0.112374626815605,85.8961457180235,-0.766087255778346
"17-SANT-1.7","3",17,2018-09-12,"13:57","Lojpersberger,Woltmann",0.36,2,40,20,1,40,50,10,0,20,65,10,5,0,"Residential","","Poor","Sand",2,2,1,2,"Hard","Gravel","Turbidity","Stream accessed behind house on cul de sac.","Low",14,12,11,16,17,8,6,6,4,6,2,5,1,"",19,382,4.5,48,6.23,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5355871886121,92.4021352313167,0,0.0622775800711744,92.4021352313167,-1.16349925199476
"17-SWML-1.4","2",17,2018-09-12,"08:49","Onion,Stoll",0.05,2,1,70,1,0,70,100,0,0,0,20,80,0,"Residential","","Very_poor","Other",2,0,2,2,"Very_soft","Silt","DOC","Below wetland","Low",7,6,1,1,15,12,6,9,9,9,9,9,2,"",25,165,4.37,43.9,6.05,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5435270448038,56.055095566045,30.9835177590343,0.417859630116846,87.0386133250793,-0.869043676487569
"17-TERR-0.2","2",17,2015-06-25,"15:31","Duffy mosher RSmith",0.1,0.3,10,NA,NA,10,100,NA,NA,NA,NA,NA,NA,NA,"Forest","Within pine barrens; iron precipitate",NA,NA,NA,NA,NA,NA,"Hard","Sand",NA,NA,NA,8,17,0,18,20,17,18,10,10,10,10,10,10,NA,17.84,127,11.32,119,6.11,NA,"14355859100024.jpg",NA,"No","Yes",NA,"test","test",NA,NA,NA,NA,NA,NA,NA,37.3697448796263,52.3535752784765,10.2766798418972,0,62.6302551203737,0.958286245705963
